segment_id,osm_id,highway,name,ref,elevation,slope,curvature,distance_to_drainage,land_cover_class,susceptibility_score,risk_tier,model_version
353285066_00_000,353285066,trunk,,NH 717A,532.6143188476562,28.00396728515625,-0.09535349905490875,116.63304307356871,tree_cover,0.47375365416243664,moderate,random_forest-extended-v1-20260902
355434157_00_000,355434157,primary,Gangtok - Assam - Pakyong Road,SH2,1423.014892578125,26.577560424804688,-0.061968110501766205,105.13160430378801,tree_cover,0.5122728091052687,moderate,random_forest-extended-v1-20260902
355434157_00_001,355434157,primary,Gangtok - Assam - Pakyong Road,SH2,1435.9481201171875,24.427658081054688,-0.04907483980059624,105.13160430378801,tree_cover,0.43846228303527623,moderate,random_forest-extended-v1-20260902
355444440_00_000,355444440,primary,Gangtok - Assam - Pakyong Road,SH2,1423.09033203125,27.83324432373047,-0.03905311971902847,184.41303327450134,tree_cover,0.49243485564688466,moderate,random_forest-extended-v1-20260902
355444442_00_000,355444442,primary,Gangtok - Assam - Pakyong Road,SH2,1392.8045654296875,26.737747192382812,-0.042125679552555084,186.70396624747931,tree_cover,0.4046517485923229,low,random_forest-extended-v1-20260902
364218780_00_000,364218780,tertiary,North Sikkim Highway,NH310A,1576.61328125,31.205020904541016,-0.17935720086097717,120.22258900738453,tree_cover,0.5983813863808858,high,random_forest-extended-v1-20260902
364218780_00_001,364218780,tertiary,North Sikkim Highway,NH310A,1610.4219970703125,33.90340042114258,-0.07155910134315491,130.39970636758034,tree_cover,0.6005729035897156,high,random_forest-extended-v1-20260902
364388909_00_000,364388909,tertiary,North Sikkim Highway,NH310A,1465.5889892578125,35.554935455322266,-0.10952102392911911,222.06269817368786,tree_cover,0.6171330403610614,high,random_forest-extended-v1-20260902
364388909_00_001,364388909,tertiary,North Sikkim Highway,NH310A,1456.4483642578125,35.93544387817383,-0.1864786446094513,177.36277605064052,tree_cover,0.614643019421187,high,random_forest-extended-v1-20260902
364388909_00_002,364388909,tertiary,North Sikkim Highway,NH310A,1461.5048217773438,37.92345428466797,-0.17576774954795837,145.79130384196088,tree_cover,0.6110018770568657,high,random_forest-extended-v1-20260902
364388909_00_003,364388909,tertiary,North Sikkim Highway,NH310A,1491.19140625,39.282352447509766,-0.09338290244340897,145.79130384196088,tree_cover,0.6014065566880895,high,random_forest-extended-v1-20260902
366209827_00_000,366209827,tertiary,,,1753.9814453125,20.678632736206055,-0.0319603830575943,547.8339824949326,tree_cover,0.22605612784179555,low,random_forest-extended-v1-20260902
366209827_00_001,366209827,tertiary,,,1772.8886108398438,20.478260040283203,0.001019401359371841,639.822786399295,tree_cover,0.22289510220293848,low,random_forest-extended-v1-20260902
366209827_00_002,366209827,tertiary,,,1775.27978515625,21.001239776611328,0.013438867405056953,816.9518188146002,tree_cover,0.29471394041847754,low,random_forest-extended-v1-20260902
366209827_00_003,366209827,tertiary,,,1757.5385131835938,21.596389770507812,0.02646135911345482,851.6009381717691,tree_cover,0.31742158792105934,low,random_forest-extended-v1-20260902
366209827_00_004,366209827,tertiary,,,1741.0978393554688,20.743614196777344,-0.006015903316438198,841.0528344303041,tree_cover,0.29981550428068243,low,random_forest-extended-v1-20260902
366209827_00_005,366209827,tertiary,,,1725.5323486328125,20.254796981811523,0.007695761974900961,758.6753085427436,tree_cover,0.29488351505207516,low,random_forest-extended-v1-20260902
366215639_00_000,366215639,trunk,,NH717A,2089.0712890625,28.135379791259766,0.1283584088087082,495.690433062667,tree_cover,0.44794319108885283,moderate,random_forest-extended-v1-20260902
366215639_00_001,366215639,trunk,,NH717A,2045.839111328125,27.612503051757812,0.10492654144763947,412.36007833871565,tree_cover,0.45876250352355746,moderate,random_forest-extended-v1-20260902
366215639_00_002,366215639,trunk,,NH717A,2051.841552734375,27.49629020690918,0.09763279557228088,379.05738998909834,tree_cover,0.43733527336385036,moderate,random_forest-extended-v1-20260902
366215639_00_003,366215639,trunk,,NH717A,2012.5112915039062,25.570154190063477,0.09866655617952347,329.88806267097254,tree_cover,0.34449850032430585,low,random_forest-extended-v1-20260902
366215639_00_004,366215639,trunk,,NH717A,1965.067138671875,25.079492568969727,0.06637594103813171,360.6369459848764,tree_cover,0.28763637980066137,low,random_forest-extended-v1-20260902
366215639_00_005,366215639,trunk,,NH717A,1955.0614013671875,23.867298126220703,0.10473988950252533,536.0681018403303,tree_cover,0.2299750583575126,low,random_forest-extended-v1-20260902
366215639_00_006,366215639,trunk,,NH717A,1958.0924072265625,23.934463500976562,0.16943597793579102,680.7064515747367,tree_cover,0.25596511413742684,low,random_forest-extended-v1-20260902
366215639_00_007,366215639,trunk,,NH717A,1892.0867919921875,24.624788284301758,0.11000919342041016,577.3041096742019,tree_cover,0.24533200881782954,low,random_forest-extended-v1-20260902
366215639_00_008,366215639,trunk,,NH717A,1873.8575439453125,25.9258975982666,0.16023264825344086,557.0677897964563,tree_cover,0.3692746614385927,low,random_forest-extended-v1-20260902
366215639_00_009,366215639,trunk,,NH717A,1889.000732421875,27.82891082763672,0.13068437576293945,566.1510156143496,tree_cover,0.4708545333328029,moderate,random_forest-extended-v1-20260902
366215639_00_010,366215639,trunk,,NH717A,1796.6944580078125,30.243938446044922,0.07328203320503235,456.39897228653115,tree_cover,0.5521005907065681,moderate,random_forest-extended-v1-20260902
366215639_00_011,366215639,trunk,,NH717A,1773.9943237304688,30.472179412841797,0.08990831673145294,470.1628276137589,tree_cover,0.5499841593003952,moderate,random_forest-extended-v1-20260902
366215639_00_012,366215639,trunk,,NH717A,1768.2481689453125,30.657989501953125,0.11128702759742737,560.1118987424379,tree_cover,0.5718699245683594,moderate,random_forest-extended-v1-20260902
366215639_00_013,366215639,trunk,,NH717A,1699.2592163085938,28.655223846435547,0.03847880661487579,553.239099823504,tree_cover,0.4969131277639602,moderate,random_forest-extended-v1-20260902
366215639_00_014,366215639,trunk,,NH717A,1721.6051025390625,26.010578155517578,0.04743805527687073,641.481736904628,tree_cover,0.42981266752133424,moderate,random_forest-extended-v1-20260902
366215639_00_015,366215639,trunk,,NH717A,1726.0054931640625,22.0191650390625,0.03068254329264164,680.7064515747367,tree_cover,0.31411528263486344,low,random_forest-extended-v1-20260902
366215639_00_016,366215639,trunk,,NH717A,1718.5170288085938,19.764541625976562,0.06142251566052437,724.276172140278,tree_cover,0.28012873237204294,low,random_forest-extended-v1-20260902
366215639_00_017,366215639,trunk,,NH717A,1724.4908447265625,19.647953033447266,0.03661229833960533,756.9924776900458,tree_cover,0.284309408342905,low,random_forest-extended-v1-20260902
366215639_00_018,366215639,trunk,,NH717A,1758.5823364257812,20.37567901611328,-0.0015075652627274394,841.3054787409978,tree_cover,0.26709781239770847,low,random_forest-extended-v1-20260902
366215639_00_019,366215639,trunk,,NH717A,1772.4600830078125,20.173229217529297,-0.008097779005765915,822.3969946919735,tree_cover,0.26901575761955837,low,random_forest-extended-v1-20260902
366215639_00_020,366215639,trunk,,NH717A,1788.017333984375,20.508073806762695,-0.015276661142706871,800.6584446331152,tree_cover,0.26620984596598585,low,random_forest-extended-v1-20260902
366218777_00_000,366218777,secondary,,,2021.374755859375,19.92667579650879,0.0499650202691555,480.8903560295381,tree_cover,0.197934301464952,low,random_forest-extended-v1-20260902
366218777_00_001,366218777,secondary,,,2055.628662109375,20.18391990661621,0.059268850833177567,608.842359377512,tree_cover,0.1941162242061039,low,random_forest-extended-v1-20260902
366218777_00_002,366218777,secondary,,,2088.713623046875,21.591415405273438,0.0779770165681839,647.4184553451627,tree_cover,0.24114938558123383,low,random_forest-extended-v1-20260902
366840801_00_000,366840801,primary,,SH,861.5656127929688,25.713594436645508,-0.02129974402487278,116.63304307356871,tree_cover,0.3058838798305809,low,random_forest-extended-v1-20260902
366840801_00_001,366840801,primary,,SH,945.1017761230469,29.141822814941406,-0.023532375693321228,116.63304307356871,tree_cover,0.3546764429616987,low,random_forest-extended-v1-20260902
366840801_00_002,366840801,primary,,SH,874.3746948242188,28.514890670776367,-0.06798401474952698,116.63304307356871,tree_cover,0.3683035834877344,low,random_forest-extended-v1-20260902
366840801_00_003,366840801,primary,,SH,809.984619140625,28.135475158691406,-0.02863655984401703,235.08141380687945,tree_cover,0.36737828501460246,low,random_forest-extended-v1-20260902
366840801_00_004,366840801,primary,,SH,760.91845703125,27.61347770690918,-0.0348319374024868,204.10782537874525,tree_cover,0.35512587171798615,low,random_forest-extended-v1-20260902
366840801_00_005,366840801,primary,,SH,796.9197692871094,30.276233673095703,-0.005032396875321865,145.79130384196088,tree_cover,0.4522815373504698,moderate,random_forest-extended-v1-20260902
366840801_00_006,366840801,primary,,SH,798.1214904785156,29.423049926757812,-0.0346524640917778,145.79130384196088,tree_cover,0.35905965686436186,low,random_forest-extended-v1-20260902
366840801_00_007,366840801,primary,,SH,763.3497314453125,28.716468811035156,-0.04489672929048538,145.79130384196088,tree_cover,0.37151615483639844,low,random_forest-extended-v1-20260902
366840801_00_008,366840801,primary,,SH,734.5185852050781,28.240612030029297,-0.04376246780157089,164.94403133548627,tree_cover,0.37538700233129035,low,random_forest-extended-v1-20260902
366840801_00_009,366840801,primary,,SH,698.5836791992188,25.421810150146484,-0.0672517716884613,116.63304307356871,tree_cover,0.32732519253671866,low,random_forest-extended-v1-20260902
366840801_00_010,366840801,primary,,SH,684.307861328125,25.628610610961914,-0.001191694405861199,130.39970636758034,tree_cover,0.3266428570915505,low,random_forest-extended-v1-20260902
366840801_00_011,366840801,primary,,SH,708.82275390625,29.030797958374023,-0.009217685088515282,177.36277605064052,tree_cover,0.36606995475203385,low,random_forest-extended-v1-20260902
366840801_00_012,366840801,primary,,SH,701.2694091796875,30.829177856445312,-0.018141034990549088,300.2026684258173,tree_cover,0.48700216985217926,moderate,random_forest-extended-v1-20260902
366840801_00_013,366840801,primary,,SH,669.7073364257812,29.357860565185547,-0.012491255067288876,304.421179688756,tree_cover,0.39632371381631665,low,random_forest-extended-v1-20260902
366840801_00_014,366840801,primary,,SH,682.7665405273438,27.87761688232422,0.011292381212115288,195.5995595513705,tree_cover,0.3780390900590708,low,random_forest-extended-v1-20260902
366840801_00_015,366840801,primary,,SH,679.9743041992188,27.936641693115234,-0.030154895037412643,145.79130384196088,tree_cover,0.3901957269128739,low,random_forest-extended-v1-20260902
366840801_00_016,366840801,primary,,SH,682.1960144042969,29.368038177490234,0.0003302285913378,105.13160430378801,tree_cover,0.44131394951294806,moderate,random_forest-extended-v1-20260902
366840801_00_017,366840801,primary,,SH,705.3576965332031,31.34241485595703,-0.04117807000875473,92.20651663725067,tree_cover,0.5447250485375331,moderate,random_forest-extended-v1-20260902
366840801_00_018,366840801,primary,,SH,688.2050170898438,30.75777244567871,-0.04531310498714447,87.47478230517653,tree_cover,0.5345904516167227,moderate,random_forest-extended-v1-20260902
366840801_00_019,366840801,primary,,SH,693.017578125,29.4124755859375,-0.014293154701590538,145.79130384196088,tree_cover,0.3802764710257274,low,random_forest-extended-v1-20260902
366840801_00_020,366840801,primary,,SH,709.2698974609375,27.62922477722168,0.04327430576086044,350.50554200819477,tree_cover,0.36334263443487363,low,random_forest-extended-v1-20260902
366840801_00_021,366840801,primary,,SH,675.3728637695312,28.03989028930664,0.035076018422842026,438.344776009123,tree_cover,0.3974303906740287,low,random_forest-extended-v1-20260902
366840801_00_022,366840801,primary,,SH,643.901611328125,27.469728469848633,0.0008614658727310598,379.05738998909834,tree_cover,0.37363237172522445,low,random_forest-extended-v1-20260902
366840801_00_023,366840801,primary,,SH,645.5460205078125,28.01686668395996,-0.02351083979010582,352.3206053745417,tree_cover,0.4125263154955188,low,random_forest-extended-v1-20260902
366840801_00_024,366840801,primary,,SH,622.0340576171875,30.786130905151367,-0.024379484355449677,260.7994127351607,tree_cover,0.5323545697116352,moderate,random_forest-extended-v1-20260902
366840801_00_025,366840801,primary,,SH,655.0014343261719,31.783164978027344,-0.0923132449388504,222.06269817368786,tree_cover,0.5464873848985712,moderate,random_forest-extended-v1-20260902
366840801_00_026,366840801,primary,,SH,644.6531982421875,30.640140533447266,-0.023029854521155357,210.26320860757602,tree_cover,0.5227155803702102,moderate,random_forest-extended-v1-20260902
366840801_00_027,366840801,primary,,SH,505.2310791015625,25.283363342285156,-0.08737418055534363,170.02041587784976,tree_cover,0.36612728814487144,low,random_forest-extended-v1-20260902
366840801_00_028,366840801,primary,,SH,462.55584716796875,24.44228744506836,-0.12685802578926086,222.06269817368786,tree_cover,0.3027499633591613,low,random_forest-extended-v1-20260902
366840801_00_029,366840801,primary,,SH,527.348876953125,28.311216354370117,-0.03897415101528168,268.82588145153073,tree_cover,0.42006268097846583,low,random_forest-extended-v1-20260902
366840801_00_030,366840801,primary,,SH,463.3673858642578,25.910438537597656,-0.07994044572114944,157.02203972719624,tree_cover,0.42960603797599256,moderate,random_forest-extended-v1-20260902
366840801_00_031,366840801,primary,,SH,480.8975372314453,25.19805335998535,-0.04962761327624321,145.79130384196088,tree_cover,0.3975462896834523,low,random_forest-extended-v1-20260902
367397293_00_000,367397293,tertiary,,,974.3997802734375,30.662111282348633,-0.10240675508975983,212.27534257419205,tree_cover,0.4500773286904531,moderate,random_forest-extended-v1-20260902
367397293_00_001,367397293,tertiary,,,972.2498168945312,25.3968563079834,-0.044695720076560974,291.58260768392176,tree_cover,0.23499699697808485,low,random_forest-extended-v1-20260902
367397293_00_002,367397293,tertiary,,,1016.668701171875,24.38401985168457,-0.009303831495344639,380.1772074656567,tree_cover,0.2113814108982159,low,random_forest-extended-v1-20260902
367397293_00_003,367397293,tertiary,,,979.8118286132812,26.059967041015625,0.04333173483610153,360.66776702215355,tree_cover,0.31183887880641703,low,random_forest-extended-v1-20260902
367397293_00_004,367397293,tertiary,,,982.601806640625,29.030000686645508,0.06865882873535156,444.1253963473757,tree_cover,0.37835147635037114,low,random_forest-extended-v1-20260902
367397293_00_005,367397293,tertiary,,,1037.2264404296875,29.062255859375,0.07336817681789398,474.66209594294867,tree_cover,0.387978608349664,low,random_forest-extended-v1-20260902
367397293_00_006,367397293,tertiary,,,1127.1155395507812,29.390764236450195,0.016439640894532204,365.35196024230754,tree_cover,0.3766370400249186,low,random_forest-extended-v1-20260902
367397293_00_007,367397293,tertiary,,,1185.5404052734375,30.76375389099121,-0.008413650095462799,264.0392812160338,tree_cover,0.4781667588692478,moderate,random_forest-extended-v1-20260902
367397293_00_008,367397293,tertiary,,,1129.52783203125,33.667518615722656,0.03945513814687729,276.619549911752,tree_cover,0.5684051571782156,moderate,random_forest-extended-v1-20260902
367397293_00_009,367397293,tertiary,,,1038.495849609375,37.838287353515625,0.059326283633708954,293.03689405055025,tree_cover,0.5322002841730014,moderate,random_forest-extended-v1-20260902
367397293_00_010,367397293,tertiary,,,1150.3053588867188,38.86101531982422,0.04710782319307327,332.4553236675307,tree_cover,0.5557022903485791,moderate,random_forest-extended-v1-20260902
367397293_00_011,367397293,tertiary,,,1229.381103515625,39.50901794433594,-0.11549385637044907,222.06269817368786,tree_cover,0.5785635047378133,moderate,random_forest-extended-v1-20260902
397609115_00_000,397609115,trunk,,NH310,3465.4619140625,27.97393798828125,-0.17085739970207214,145.79130384196088,grassland,0.6848227845841367,high,random_forest-extended-v1-20260902
397609116_00_000,397609116,trunk,,NH 717B,3714.514404296875,18.820261001586914,-0.11509183794260025,206.18003916935783,grassland,0.3062934055421105,low,random_forest-extended-v1-20260902
397609116_00_001,397609116,trunk,,NH 717B,3734.186279296875,21.08853530883789,0.033080291002988815,365.35196024230754,grassland,0.441412919862285,moderate,random_forest-extended-v1-20260902
397609117_00_000,397609117,trunk,,NH 717B,3717.55224609375,17.742515563964844,-0.14489856362342834,120.22258900738453,grassland,0.3728972614786905,low,random_forest-extended-v1-20260902
401810235_00_000,401810235,trunk,亚乃路,G562,4110.1123046875,17.546924591064453,-0.15342706441879272,105.13160430378801,grassland,0.34442928236074927,low,random_forest-extended-v1-20260902
401810235_01_000,401810235,trunk,亚乃路,G562,4136.05859375,17.00485610961914,-0.16603319346904755,92.20651663725067,grassland,0.3152491572323637,low,random_forest-extended-v1-20260902
401810235_01_001,401810235,trunk,亚乃路,G562,4163.352783203125,16.991466522216797,-0.13915544748306274,98.66906047051934,grassland,0.31022036195356845,low,random_forest-extended-v1-20260902
401810235_01_002,401810235,trunk,亚乃路,G562,4190.53173828125,18.876754760742188,-0.1562124788761139,116.63304307356871,grassland,0.3444935443105085,low,random_forest-extended-v1-20260902
401810235_01_003,401810235,trunk,亚乃路,G562,4216.700927734375,16.648643493652344,-0.16988107562065125,105.13160430378801,grassland,0.3020574476261804,low,random_forest-extended-v1-20260902
401810235_01_004,401810235,trunk,亚乃路,G562,4258.80859375,21.374116897583008,-0.18079297244548798,177.36277605064052,grassland,0.3747236145672139,low,random_forest-extended-v1-20260902
401810235_01_005,401810235,trunk,亚乃路,G562,4324.57275390625,25.20298194885254,-0.1797017753124237,293.03689405055025,grassland,0.407440184730394,low,random_forest-extended-v1-20260902
401810235_01_006,401810235,trunk,亚乃路,G562,4242.509033203125,20.75386619567871,-0.18085040152072906,250.82884335095778,grassland,0.3358690820058006,low,random_forest-extended-v1-20260902
401810235_01_007,401810235,trunk,亚乃路,G562,4252.830078125,20.687889099121094,-0.13944260776042938,391.199119102741,grassland,0.31994780760463515,low,random_forest-extended-v1-20260902
409076941_00_000,409076941,tertiary,,,1870.049072265625,25.237892150878906,0.017459042370319366,765.3696321679334,tree_cover,0.3588870452727421,low,random_forest-extended-v1-20260902
409076941_00_001,409076941,tertiary,,,1854.6699829101562,23.105833053588867,0.02070389688014984,735.9212301265161,tree_cover,0.32427246221663375,low,random_forest-extended-v1-20260902
409076941_00_002,409076941,tertiary,,,1786.1343994140625,21.6218318939209,-0.05306629836559296,629.4403416555871,tree_cover,0.25153204398747653,low,random_forest-extended-v1-20260902
409076941_00_003,409076941,tertiary,,,1765.6702270507812,21.614473342895508,-0.06959208846092224,564.6452841491188,tree_cover,0.2540941823272663,low,random_forest-extended-v1-20260902
409076941_00_004,409076941,tertiary,,,1703.87158203125,20.927522659301758,-0.058694541454315186,456.39897228653115,tree_cover,0.24505492502704673,low,random_forest-extended-v1-20260902
409076941_00_005,409076941,tertiary,,,1631.7808227539062,19.576955795288086,-0.0457581952214241,365.35196024230754,tree_cover,0.2291756860845366,low,random_forest-extended-v1-20260902
409076941_00_006,409076941,tertiary,,,1597.8785400390625,19.82811164855957,-0.025671683251857758,322.06351682017964,tree_cover,0.24799165250495822,low,random_forest-extended-v1-20260902
409076941_00_007,409076941,tertiary,,,1558.2498779296875,20.069488525390625,-0.013410151936113834,349.89912922070613,tree_cover,0.2611942983090777,low,random_forest-extended-v1-20260902
409076941_00_008,409076941,tertiary,,,1513.91162109375,20.194690704345703,-0.0277535580098629,315.39481291136406,tree_cover,0.24798087996708834,low,random_forest-extended-v1-20260902
409076941_00_009,409076941,tertiary,,,1504.8419189453125,19.87445068359375,-0.007379890885204077,365.35196024230754,tree_cover,0.24922772493633688,low,random_forest-extended-v1-20260902
410112896_00_000,410112896,tertiary,North Sikkim Highway,NH310AG,2404.081298828125,37.610843658447266,-0.1201457753777504,123.70802350161468,tree_cover,0.4775406006005025,moderate,random_forest-extended-v1-20260902
410112897_00_000,410112897,tertiary,North Sikkim Highway,NH310AG,2072.1090087890625,33.602516174316406,-0.18321943283081055,116.63304307356871,tree_cover,0.5724041879818987,moderate,random_forest-extended-v1-20260902
410112897_00_001,410112897,tertiary,North Sikkim Highway,NH310AG,2089.90283203125,34.14406967163086,-0.14501342177391052,120.22258900738453,tree_cover,0.5562967750374199,moderate,random_forest-extended-v1-20260902
410112897_00_002,410112897,tertiary,North Sikkim Highway,NH310AG,2096.4771728515625,35.09125518798828,-0.1335272192955017,120.22258900738453,tree_cover,0.5588258716773967,moderate,random_forest-extended-v1-20260902
410112897_00_003,410112897,tertiary,North Sikkim Highway,NH310AG,2097.87353515625,34.81761169433594,-0.08970731496810913,145.79130384196088,tree_cover,0.5349569019720386,moderate,random_forest-extended-v1-20260902
410112897_00_004,410112897,tertiary,North Sikkim Highway,NH310AG,2134.11328125,34.58686447143555,-0.1148621141910553,145.79130384196088,tree_cover,0.5186095739907243,moderate,random_forest-extended-v1-20260902
410112897_00_005,410112897,tertiary,North Sikkim Highway,NH310AG,2223.881591796875,33.87013626098633,-0.08924786746501923,145.79130384196088,tree_cover,0.49171582920993473,moderate,random_forest-extended-v1-20260902
411697596_00_000,411697596,primary,,SH,631.675537109375,32.76530456542969,-0.11391450464725494,123.70802350161468,tree_cover,0.5886051474964528,moderate,random_forest-extended-v1-20260902
411697597_00_000,411697597,primary,,SH,646.5430297851562,31.3599910736084,-0.0667923167347908,145.79130384196088,tree_cover,0.5477008369732747,moderate,random_forest-extended-v1-20260902
411697598_00_000,411697598,tertiary,,,1393.3140869140625,26.42979621887207,-0.03931155800819397,130.39970636758034,tree_cover,0.44535156531627235,moderate,random_forest-extended-v1-20260902
411697599_00_000,411697599,tertiary,,,1372.64990234375,28.071044921875,-0.009504839777946472,116.63304307356871,tree_cover,0.5004229383096662,moderate,random_forest-extended-v1-20260902
411697599_00_001,411697599,tertiary,,,1387.7124633789062,31.178489685058594,-0.01038066390901804,116.63304307356871,tree_cover,0.581519851562313,moderate,random_forest-extended-v1-20260902
422074770_00_000,422074770,trunk,,NH710,512.2569580078125,29.36032485961914,-0.04717961326241493,204.10782537874525,tree_cover,0.44449601917736564,moderate,random_forest-extended-v1-20260902
422074771_00_000,422074771,trunk,,NH710,499.16407775878906,29.051223754882812,0.0035212417133152485,217.16902037393996,tree_cover,0.4519070823368763,moderate,random_forest-extended-v1-20260902
422074771_00_001,422074771,trunk,,NH710,418.8650665283203,27.992019653320312,-0.00017588265473023057,174.94956461035306,tree_cover,0.503882036509222,moderate,random_forest-extended-v1-20260902
423300896_00_000,423300896,tertiary,,,377.9358215332031,26.241994857788086,-0.08614658564329147,130.39970636758034,tree_cover,0.5118723557863784,moderate,random_forest-extended-v1-20260902
423300896_00_001,423300896,tertiary,,,417.9870300292969,30.988468170166016,-0.04202517494559288,148.67854064045866,tree_cover,0.5963339784482745,high,random_forest-extended-v1-20260902
423300896_00_002,423300896,tertiary,,,434.7982635498047,30.60464859008789,-0.06511963903903961,261.6118798253451,tree_cover,0.5406291899488195,moderate,random_forest-extended-v1-20260902
423300896_00_003,423300896,tertiary,,,495.39073181152344,29.040796279907227,-0.07002999633550644,351.11195479568335,tree_cover,0.4263732692483062,moderate,random_forest-extended-v1-20260902
423300896_00_004,423300896,tertiary,,,438.0030517578125,24.812835693359375,-0.1154615506529808,210.26320860757602,tree_cover,0.31006834821492124,low,random_forest-extended-v1-20260902
423300896_00_005,423300896,tertiary,,,511.0366516113281,26.10453224182129,-0.04196774587035179,164.94403133548627,tree_cover,0.4331875047312099,moderate,random_forest-extended-v1-20260902
423300896_00_006,423300896,tertiary,,,554.8446655273438,26.05629539489746,-0.0016439640894532204,164.94403133548627,tree_cover,0.4150923812428364,low,random_forest-extended-v1-20260902
423300896_00_007,423300896,tertiary,,,582.5716247558594,25.589313507080078,0.0352698490023613,184.41303327450134,tree_cover,0.35686491819193644,low,random_forest-extended-v1-20260902
423300896_00_008,423300896,tertiary,,,612.7797241210938,25.249332427978516,0.04040993005037308,186.70396624747931,tree_cover,0.3058246949055598,low,random_forest-extended-v1-20260902
423300896_00_009,423300896,tertiary,,,642.859130859375,26.006086349487305,0.047265760600566864,157.02203972719624,tree_cover,0.38412474942703234,low,random_forest-extended-v1-20260902
423300896_00_010,423300896,tertiary,,,665.1001586914062,24.348464965820312,0.038507524877786636,164.94403133548627,tree_cover,0.27664094399980416,low,random_forest-extended-v1-20260902
423300896_00_011,423300896,tertiary,,,711.669921875,23.163665771484375,0.06203272193670273,249.128289212088,tree_cover,0.22362345316500337,low,random_forest-extended-v1-20260902
423300896_00_012,423300896,tertiary,,,744.4400634765625,23.578378677368164,0.03254905343055725,315.39481291136406,tree_cover,0.22552058538571734,low,random_forest-extended-v1-20260902
423300896_00_013,423300896,tertiary,,,775.3471069335938,22.533950805664062,0.03267827257514,287.1755640555846,tree_cover,0.21283035493941252,low,random_forest-extended-v1-20260902
423300896_00_014,423300896,tertiary,,,811.6492919921875,22.705089569091797,0.0269064512103796,287.1755640555846,tree_cover,0.21464994528651948,low,random_forest-extended-v1-20260902
423300896_00_015,423300896,tertiary,,,864.2122802734375,21.8592529296875,0.02811250276863575,304.421179688756,tree_cover,0.2062472661239196,low,random_forest-extended-v1-20260902
423300896_00_016,423300896,tertiary,,,864.1458740234375,22.533462524414062,0.026159847155213356,412.36007833871565,tree_cover,0.21394709351702493,low,random_forest-extended-v1-20260902
423300896_00_017,423300896,tertiary,,,899.6789245605469,24.364151000976562,0.06039593368768692,547.8339824949326,tree_cover,0.23458421854614533,low,random_forest-extended-v1-20260902
423300896_00_018,423300896,tertiary,,,891.8914184570312,26.884958267211914,0.0579192228615284,537.6517629030615,tree_cover,0.3236963928118047,low,random_forest-extended-v1-20260902
423300896_00_019,423300896,tertiary,,,898.8040771484375,29.41102409362793,0.03632514551281929,420.52641721515204,tree_cover,0.3806923081435316,low,random_forest-extended-v1-20260902
423300896_00_020,423300896,tertiary,,,970.9169311523438,30.508060455322266,-0.05510510131716728,392.284278244487,tree_cover,0.4794479579387968,moderate,random_forest-extended-v1-20260902
423300896_00_021,423300896,tertiary,,,1059.0560302734375,31.856483459472656,-0.08373448252677917,314.0440794543925,tree_cover,0.5067705051905499,moderate,random_forest-extended-v1-20260902
423300896_00_022,423300896,tertiary,,,1105.1557006835938,32.112022399902344,-0.03551393002271652,379.05738998909834,tree_cover,0.5452191920387816,moderate,random_forest-extended-v1-20260902
423300896_00_023,423300896,tertiary,,,1073.2216796875,30.67867660522461,-0.028859106823801994,391.199119102741,tree_cover,0.489867571650969,moderate,random_forest-extended-v1-20260902
423300896_00_024,423300896,tertiary,,,1157.1162109375,32.931488037109375,-0.011428780853748322,437.3739115258827,tree_cover,0.5481045801102459,moderate,random_forest-extended-v1-20260902
423300896_00_025,423300896,tertiary,,,1171.3143310546875,32.809471130371094,-0.03333872929215431,433.46870913515824,tree_cover,0.5474284604375268,moderate,random_forest-extended-v1-20260902
423300896_00_026,423300896,tertiary,,,1154.7234497070312,30.911006927490234,0.037646058946847916,613.0173273232991,tree_cover,0.5446951380023739,moderate,random_forest-extended-v1-20260902
423300896_00_027,423300896,tertiary,,,1129.697265625,29.185781478881836,0.06274343281984329,795.8656340256068,tree_cover,0.41371383380328525,low,random_forest-extended-v1-20260902
423300896_00_028,423300896,tertiary,,,1175.1680297851562,29.184165954589844,0.08473952859640121,806.4776443545923,tree_cover,0.4123279041973303,low,random_forest-extended-v1-20260902
423300896_00_029,423300896,tertiary,,,1261.02978515625,30.972768783569336,0.08850125968456268,666.1880945210636,tree_cover,0.5697553192503136,moderate,random_forest-extended-v1-20260902
423300896_00_030,423300896,tertiary,,,1305.57177734375,33.77396774291992,0.025384526699781418,583.1652153678435,tree_cover,0.6411321142128061,high,random_forest-extended-v1-20260902
423300896_00_031,423300896,tertiary,,,1337.4064331054688,34.12476348876953,0.07059712707996368,566.1510156143496,tree_cover,0.6370864792901118,high,random_forest-extended-v1-20260902
423300896_00_032,423300896,tertiary,,,1297.088134765625,33.75486373901367,-0.020014723762869835,515.8622931895253,tree_cover,0.6378395083086122,high,random_forest-extended-v1-20260902
423300896_00_033,423300896,tertiary,,,1408.0498657226562,33.196815490722656,0.06195375323295593,615.0941847487371,tree_cover,0.6313044164728993,high,random_forest-extended-v1-20260902
423300896_00_034,423300896,tertiary,,,1427.7138671875,32.658447265625,0.07041047513484955,615.0941847487371,tree_cover,0.6191916703414594,high,random_forest-extended-v1-20260902
423300896_00_035,423300896,tertiary,,,1407.2340087890625,33.329132080078125,0.06736662983894348,601.1129450369226,tree_cover,0.6367267942590997,high,random_forest-extended-v1-20260902
