Slide_No,State,District,Slide_Name,NH_SH_Location,Latitude,Longitude,Material_Involved,Movement_Type,History_Date,Activity
MN/TEN/83L03/2018/85,Manipur,Tengnoupal, ,2km south of Parengtong,24.501367,94.192292,,,,Suspended
MN/UKH/83L01/2018/37,Manipur,Ukhrul, ,Marou,24.871528,94.234056,,,,Active
MN/CCR/83H02/2020/1,Manipur,Churachandpur, ,JT road,24.53,93.08,,,,Reactivated
MAN/SEN/83G14/2015/18,Manipur,Senapati, ,Peren-Maram road,25.521,93.964,,,,Suspended
MN/NON/83H09/2018/48,Manipur,Noney, ,Data taken from NH-37,24.802417,93.699175,,,,Active
MN/KAN/83H13/2018/12,Manipur,Kangpokpi, ,Longa koireng,24.77925,93.781,,,,Active
MN/CHA/83L03/2018/63,Manipur,Chandel, ,Larong Khullen,24.269144,94.107397,,,,Suspended
MN/KAM/83L05/2018/49,Manipur,Kamjong, ,3 km N of Shakok Village,24.894359,94.320541,,,,Reactivated
MN/TEN/83L03/2018/32,Manipur,Tengnoupal, ,2km South of Larong Khunou,24.271528,94.125667,,,,Suspended
MN/NON/83H05/2018/77,Manipur,Noney, ,Thingou,24.816111,93.443917,,,,Active
MN/NON/83H05/2018/18,Manipur,Noney, ,Khongsang,24.819722,93.459972,,,,Active
MN/NON/83H05/2018/49,Manipur,Noney, ,Rengpang,24.776028,93.457083,,,,Active
MAN/TAM/83G12/2017/0062,Manipur,Tamenglong, ,Dailong road,25.054083,93.603694,,,,Active
MAN/TAM/83H09/2009-10/MN-4A,Manipur,Tamenglong,Awangkhul slide,NH-53 (Imphal-Jiribam ),24.8175,93.54908,,,, 
MN/TAM/83H05/2018/12,Manipur,Tamenglong, ,Tamenglong,24.987667,93.494361,,,,Active
MN/KAN/83L02/2018/8,Manipur,Kangpokpi, ,Yairipok-Hongbei road,24.700278,94.197611,,,,Active
MN/UKH/83K12/2017/38,Manipur,Ukhrul, ,Mapum,25.096417,94.531778,,,,Active
MN/CHA/83L03/2018/66,Manipur,Chandel, ,Larong Khullen,24.268022,94.120806,,,,Relict
MN/NON/83H10/2018/54,Manipur,Noney, ,"NH_37A, Imphal-Khoupum highway",24.633083,93.610222,,,,Active
MN/CHU/83H10/2018/80,Manipur,Churachandpur, ,Pangjang village,24.553572,93.711317,,,,Active
MN/NON/83H05/2018/51,Manipur,Noney, ,Rengpang,24.768917,93.457306,,,,Active
MN/NON/83H09/2018/34,Manipur,Noney, ,NH-37,24.862778,93.585333,,,,Active
MAN/TAM/83G12/2017/0010,Manipur,Tamenglong, ,Govajang road,25.163917,93.73625,,,,Active
MN/CDL/84E13/2020/6,Manipur,Chandel, ,Yangdung section,24,93.82,,,,Active
MN/KAM/83L05/2018/55,Manipur,Kamjong, ,5.2 km N of Shakok Village,24.908778,94.333417,,,,Reactivated
MAN/SEN/83K03/2015/23,Manipur,Senapati, ,North of New Magamai,25.433231,94.070986,,,,Suspended
MN/NON/83H10/2018/10,Manipur,Noney, ,Data taken from Sangji village-Dolang village,24.683139,93.696258,,,,Active
MN/UKH/83K12/2017/64,Manipur,Ukhrul, ,Huishu,25.265389,94.541472,,,,Active
 ,Manipur,Noney,,,24.85536111,93.62402778,Debris,Slide,"Exact  date  of  the  occurrence  of  the  slide  is  not  known,  however  the villagers narrated its initiation during the last week of June, 2020.",Active
MN/UKH/83K12/2017/41,Manipur,Ukhrul, ,Mapum,25.100889,94.526556,,,,Active
MN/KAM/83L09/2017/23,Manipur,Kamjong, ,"Chattrick
Kamjong road",24.870028,94.588778,,,,Active
MN/UKH/83K11/2017/83,Manipur,Ukhrul, ,"New Tusom
Kharasom road",25.476722,94.534806,,,,Reactivated
MN/UKH/83K11/2017/71,Manipur,Ukhrul, ,New Tusom,25.429639,94.556472,,,,Active
MN/KAM/83L09/2017/33,Manipur,Kamjong, ,"Chahong 
Khullen",24.94225,94.541056,,,,Active
MAN/SEN/83G14/2015/6,Manipur,Senapati, ,Peren-Maram road,25.517,93.957,,,,Suspended
MN/TMLG/83H5/2016/02,Manipur,Tamenglong,Khongshang Landslide,Khongshang village,24.836194,93.481992,,,,Reactivated
MN/NON/83H09/2018/64,Manipur,Noney, ,Dolang-Zouyantak road,24.6525,93.676,,,,Active
MN/CCP/83H12/2020/21,Manipur,Churachandpur, ,Hiangtam (V) village Road,24,93.56,,,,Active
MN/NON/83H05/2018/42,Manipur,Noney, ,Rengpang,24.798806,93.464667,,,,Active
MN/KAM/83L05/2018/46,Manipur,Kamjong, ,1.5 km N of Shakok Village,24.8852,94.313301,,,,Reactivated
MAN/UKH/83K08/2015/017,Manipur,Ukhrul, ,"Ukhrul town, Ukhrul Jessami road.",25.092111,94.370444,,,,Active
MN/TMG/83H09/2018/001,Manipur,Tamenglong,New Salem Slide,New Salem (Along TamenglongTamei State Highway),25.047833,92.789306,,,,Active
MAN/TAM/83G12/2017/0074,Manipur,Tamenglong, ,Dailong road,25.080389,93.611889,,,,Active
MAN/UKH/83K08/2015/050,Manipur,Ukhrul, ,Ukhrul Talui road,25.186167,94.342889,,,,Active
MN/CDL/83H16/2020/5,Manipur,Chandel, ,Yangdung section,24.03,93.81,,,,Active
MN/TAM/83H05/2018/7,Manipur,Tamenglong, ,NH-137,24.898,93.487722,,,,Active
MN/KAM/83L05/2018/10,Manipur,Kamjong, ,0.2 km S of Phungyar Village,24.812017,94.356051,,,, 
MAN/UKH/83K08/2015/010,Manipur,Ukhrul, ,Nearly 6km from Changa on the way to Gamnum,25.027333,94.423583,,,,Active
MN/UKH/83K12/2017/27,Manipur,Ukhrul, ,Mapum,25.054722,94.526528,,,,Inactive
MN/BNP/83H15/2020/3,Manipur,Bishnupur, ,Tuitum to Vajang Village,24.32,93.76,,,,Active
MN/NON/83H05/2018/39,Manipur,Noney, ,Khongsang,24.801389,93.469444,,,,Active
MAN/UKH/83K08/2015/057,Manipur,Ukhrul, ,Somdal village,25.168528,94.288333,,,,Active
MN/NON/83H10/2018/5,Manipur,Noney, ,Zouyantek to Imphal highway,24.637806,93.69075,,,,Active
MAN/SEN/83K03/2015/38,Manipur,Senapati, ,Northwest of New Magamai,25.443264,94.0392,,,,Suspended
MAN/SEN/83K2/2015/194,Manipur,Senapati, ,NH-29,25.523,94.135,,,,Active
MN/CCP/83H12/2020/8,Manipur,Churachandpur, ,Zabelli Road,24.18,93.56,,,,Active
MN/KAM/83L05/2018/74,Manipur,Kamjong, ,0.5 km NE of Maku Village,24.957303,94.473342,,,,Reactivated
MN/KAM/83L05/2018/24,Manipur,Kamjong, ,Khuntak Awang Village Road,24.847417,94.358028,,,,Reactivated
MN/CDL/83H16/2020/14,Manipur,Chandel, ,Tengnoupal,24.1,93.9,,,,Active
MN/TAM/83H01/2018/50,Manipur,Tamenglong,Old Kaiphundi2,NH53,24.79847,93.21583,,,,Active
MAN/TAM/83G12/2017/0054,Manipur,Tamenglong, ,Dailong road,25.006694,93.523444,,,,Dormant
MN/TEN/83L03/2018/29,Manipur,Tengnoupal, ,Angbreshu,24.322917,94.151,,,,Suspended
MAN/TAM/83G12/2017/0040,Manipur,Tamenglong, ,Govajang road,25.163333,93.691194,,,,Active
MN/CCP/83E09/2020/2,Manipur,Churachandpur, ,Behiang Road,23.99,93.55,,,,Active
MN/KAM/83L05/2018/36,Manipur,Kamjong, ,1.5 km N of Phungyar Village,24.819694,94.352611,,,,Reactivated
MN/TAM/83H05/2018/11,Manipur,Tamenglong, ,NH-137,24.874222,93.466667,,,,Active
MN/UKH/83K12/2017/69,Manipur,Ukhrul, ,Huishu,25.259972,94.543806,,,,Active
MAN/SEN/83K2/2015/161,Manipur,Senapati, ,NH-29,25.521,94.134,,,,Active
MN/NON/83H09/2018/68,Manipur,Noney, ,Noney to Kabui Khullen road,24.888556,93.641472,,,,Active
MAN/UKH/83K07/2015/037,Manipur,Ukhrul, ,2.5km NW of Razai villae,25.396222,94.450472,,,,Active
MN/KAM/83L06/2018/17,Manipur,Kamjong, ,Kasom Khullen (cultivation area),24.67916,94.252632,,,,Reactivated
MN/NON/83H05/2018/78,Manipur,Noney, ,Thingou,24.814333,93.428306,,,,Active
MN/TAM/83H05/2018/9,Manipur,Tamenglong, ,NH-137,24.883194,93.465667,,,,Active
MN/TAM/83H05/2018/25,Manipur,Tamenglong, ,Namkailong,24.851722,93.449389,,,,Active
MN/UKH/83L01/2018/40,Manipur,Ukhrul, ,T.Hungdung,24.839306,94.22575,,,,Active
MN/KAN/83H13/2018/19,Manipur,Kangpokpi, ,Longa koireng,24.777667,93.782806,,,,Active
MAN/TAM/83G12/2017/0100,Manipur,Tamenglong, ,Dailong road,25.115833,93.645833,,,,Suspended
MN/CHA/83L03/2018/6,Manipur,Chandel, ,Pallel-Moreh road,24.391583,94.085806,,,,Suspended
MAN/SEN/83K03/2015/59,Manipur,Senapati, ,Along Thingba Khullen and Oinam raod,25.342472,94.161667,,,,Suspended
MAN/TAM/83G12/2017/0033,Manipur,Tamenglong, ,Govajang road,25.16485,93.697303,,,,Stabilized
MAN/TAM/83G12/2017/0068,Manipur,Tamenglong, ,Dailong road,25.061417,93.604889,,,,Active
MN/JRM/83H02/2020/19,Manipur,Jiribam, ,Pangkotphai- Nungkhal road,24.73,93.17,,,,Active
MN/NON/83H09/2018/7,Manipur,Noney, ,NH37,24.7955,93.736056,,,,Active
MN/KAM/83L05/2018/26,Manipur,Kamjong, ,3.5 km SE of Khuntak Awang Village,24.839028,94.357083,,,,Reactivated
MN/KAN/83G16/2018/006,Manipur,Kangpokpi,Kalikhola Slide I (New Landslide),Kalikhola village,25.201083,93.140806,,,,Active
MAN/UKH/83K08/2015/004,Manipur,Ukhrul, ,Ukhrul- Imphal Highway,25.034611,94.31925,,,,Active
MN/KAM/83L06/2018/22,Manipur,Kamjong, ,Nambashi Khullen,24.613545,94.33124,,,,Reactivated
MN/KAM/83L09/2017/27,Manipur,Kamjong, ,"Chahong 
Khullen",24.95625,94.520083,,,,Active
MN/TGPL/83L03/2018/009,Manipur,Tengnoupal,Lokchao Landslide,Lokchao village,24.813306,93.243417,,,,Active
MN/TAM/83H05/2018/100,Manipur,Tamenglong, ,Namkaolong,24.842944,93.439972,,,,Active
MN/NON/83H09/2018/35,Manipur,Noney, ,NH-37,24.820667,93.525444,,,,Active
MAN/TAM/83G12/2017/0050,Manipur,Tamenglong, ,Govajang road,25.156306,93.678917,,,,Stabilized
MN/UKH/83K12/2017/1,Manipur,Ukhrul, ,Khamasom,25.182861,94.505167,,,,Active
MN/KAM/83L09/2017/40,Manipur,Kamjong, ,"Chahong 
Khullen",24.920056,94.568778,,,,Active
MN/NON/83H10/2018/21,Manipur,Noney, ,Along Zouyantek-Dolang road,24.679639,93.669667,,,,Active
MN/NON/83H09/2018/78,Manipur,Noney, ,Kharam to Noney road,24.829225,93.720472,,,,Active
MN/TAM/83H09/2018/14,Manipur,Tamenglong, ,"Tamenglong- Tamei road, New Salem, Tamenglong",24.985944,93.504944,,,,Active
MN/KAM/83L06/2018/24,Manipur,Kamjong, ,0.3 km N of Khamlang Village,24.692906,94.258355,,,,Reactivated
MN/CCP/83H12/2020/29,Manipur,Churachandpur, ,Singngat-Tedem road,24.18,93.59,,,,Active
MN/UKH/83K12/2017/5,Manipur,Ukhrul, ,Mapum,25.081611,94.506333,,,,Active
MN/TAM/83H05/2018/86,Manipur,Tamenglong, ,Kaimai,24.761056,93.255167,,,,Active
MAN/SEN/83K03/2015/39,Manipur,Senapati, ,Northwest of New Magamai,25.444722,94.0414,,,,Suspended
MN/IMP/83L01/2018/52,Manipur,Imphal East, ,Moirangpurel,24.769556,94.116778,,,,Active
MN/UKH/83K11/2017/37,Manipur,Ukhrul, ,Poi,25.286944,94.531361,,,,Active
MN/UKH/83K11/2017/46,Manipur,Ukhrul, ,New Tusom,25.415639,94.559361,,,,Active
MN/KAM/83L06/2018/28,Manipur,Kamjong, ,2.2 km S of Assam Rifle Camp Check Gate,24.714343,94.360864,,,,Reactivated
MN/UKH/83K12/2017/47,Manipur,Ukhrul, ,Mapum,25.101972,94.5125,,,,Active
MN/CDL/84E13/2020/7,Manipur,Chandel, ,Chandel,23.97,93.95,,,,Suspended
MN/TEN/83L03/2018/81,Manipur,Tengnoupal, ,2 km north of Laibi,24.407989,94.240544,,,,Suspended
MN/JRM/83H02/2020/4,Manipur,Jiribam, ,Pangkotphai- Nungkhal road,24.74,93.16,,,,Active
MN/KAM/83L09/2017/30,Manipur,Kamjong, ,"Chahong 
Khullen",24.948056,94.534778,,,,Active
MN/UKH/83K11/2017/91,Manipur,Ukhrul, ,New Tusom,25.466083,94.552889,,,,Active
MN/CHA/83L03/2018/64,Manipur,Chandel, ,Larong Khullen,24.267658,94.117506,,,,Relict
MN/UKH/83K12/2017/77,Manipur,Ukhrul, ,Khamasom,25.181917,94.522306,,,,Active
MN/KAM/83L05/2018/70,Manipur,Kamjong, ,8 km NW of Kamjong,24.919751,94.461919,,,,Inactive
MN/NON/83H10/2018/22,Manipur,Noney, ,Along Dolang-Sangji road,24.685056,93.669,,,,Active
MN/NON/83H10/2018/51,Manipur,Noney, ,"below NH-37A, Imphal-Khoupum highway",24.637769,93.612292,,,,Active
MN/NON/83H05/2018/74,Manipur,Noney, ,Sangrung,24.815361,93.441528,,,,Active
MN/PZL/83H02/2020/32,Manipur,Pherzawl, ,"Below JT road, betweenLower Kharkhuplien to Savomphai village",24.52,93.08,,,,Active
MN/NON/83H09/2018/66,Manipur,Noney, ,Noney to Marangching road,24.800556,93.674222,,,,Active
MN/TEN/83L03/2018/28,Manipur,Tengnoupal, ,Angbreshu,24.321889,94.147306,,,,Suspended
MN/UKH/83L01/2018/13,Manipur,Ukhrul, ,Zelenbung,24.969056,94.173528,,,,Active
MN/TEN/83L03/2018/48,Manipur,Tengnoupal, ,10km from Khudenthabi,24.309861,94.234639,,,,Reactivated
MN/TEN/83L03/2018/40,Manipur,Tengnoupal, ,1km south west of Chelep,24.416167,94.176167,,,,Suspended
MAN/SEN/83K03/2015/20,Manipur,Senapati, ,South of Maram Khullen,25.421111,94.077,,,,Suspended
MN/CDL/83L04/2020/10,Manipur,Chandel, ,Khenjoy section,24.06,94.02,,,,Suspended
MN/TEN/83L03/2018/44,Manipur,Tengnoupal, ,1 km east of Chahmol,24.365611,94.1665,,,,Suspended
MN/KAM/83L09/2017/9,Manipur,Kamjong, ,Chattrick,24.970167,94.618,,,,Active
MAN/SEN/83K03/2015/55,Manipur,Senapati, ,Along Khabung road,25.318206,94.091428,,,,Active
MN/CCP/83H08/2020/17,Manipur,Churachandpur, ,2 km NE Phaitong,24.12,93.29,,,,Active
MAN/SEN/83K03/2015/57,Manipur,Senapati, ,Along Thingba Khullen and Oinam raod,25.379611,94.146667,,,,Suspended
MN/KAN/83H13/2018/7,Manipur,Kangpokpi, ,Kangchup Ponlen,24.871861,93.778111,,,,Active
MN/UKH/83K12/2017/16,Manipur,Ukhrul, ,Sahamphung,25.054917,94.551306,,,,Active
MN/UKH/83L01/2018/15,Manipur,Ukhrul, ,NH 102,24.950583,94.177778,,,,Active
MAN/SEN/83K03/2015/36,Manipur,Senapati, ,Northwest of New Magamai,25.450653,94.046667,,,,Suspended
MN/KAM/83L05/2018/34,Manipur,Kamjong, ,1 km N of Phungyar Village,24.818713,94.355182,,,,Suspended
MN/KAN/83L02/2018/2,Manipur,Kangpokpi, ,Salam Patong,24.686028,94.145444,,,,Active
MN/NON/83H09/2018/45,Manipur,Noney, , ,24.815617,93.686672,,,,Active
MN/CHA/83L03/2018/61,Manipur,Chandel, ,Wamku,24.251011,94.0873,,,,Suspended
MN/UKH/83K12/2017/24,Manipur,Ukhrul, ,Mapum,25.057361,94.533083,,,,Active
MN/CDL/84E13/2020/8,Manipur,Chandel, ,Chandel,23.98,93.99,,,,Active
MN/UKH/83L02/2018/21,Manipur,Ukhrul, ,Kangoi,24.728611,94.224861,,,,Active
MAN/SEN/83K03/2015/5,Manipur,Senapati, ,Near New Karong,25.286369,94.036492,,,,Active
