Slide_No,State,District,Slide_Name,NH_SH_Location,Latitude,Longitude,Material_Involved,Movement_Type,History_Date,Activity
MZ/SER/84A15/2016/9,Mizoram,Serchhip, ,"Serchhip, SH-Thenzawl-Serchhip Road",23.282258,92.852377,,,,Reactivated
MZ/AIZ/83D16/2016/114,Mizoram,Aizawl, ,S. Of Sakawrdai,24.201154,92.944079,,,,Active
MZ/LAW/84B10/2020/1,Mizoram,Lawngtlai,Khawmawi to Chawngte P road slide 1,Khawmawi to Chawngte P road,22.5,92.75,,,,Active
MZ/LUN/84B05/2020/34,Mizoram,Lunglei,Muriskata village slide 2,"Muriskata village, Tlabung on Karnaphuli River bank",22.89,92.47,,,,Active
MZ/CHA/84E07/2017/8,Mizoram,Champhai, ,IndoMyanmar road,23.428061,93.339182,,,,Active
MIZ/AIZ/84A13/2016/12,Mizoram,Aizawl,Kepran slide,Kepran on NH-150,23.943241,92.933604,,,,Active
MZ/CHA/84E08/2017/29,Mizoram,Champhai, ,Saikhumphai Rd,23.141408,93.338272,,,,Active
MZ/AIZ/84A14/2015/75,Mizoram,Aizawl, ,"Zemabawk, near Ripans complex road on NH 54 Aizawl-Seling road",23.730867,92.755639,,,,Active
MZ/LUN/84A12/2018/69,Mizoram,Lunglei, ,Thenhlum-South Dampui Section,23.213055,92.58889,,,,Suspended
MZ/SER/84A15/2016/1,Mizoram,Serchhip, ,"About 50m East of Mat River Bridge (DGM Gate), SH Thenzawl-Serchhip Road",23.314408,92.808662,,,,Active
MZ/AIZ/84E02/2017/32,Mizoram,Aizawl, ,15km S of Dulte,23.650925,93.030704,,,,Active
MZ/CHA/84E07/2017/94,Mizoram,Champhai, ,0.8km towards Mualkawi,23.390204,93.311043,,,,Active
MZ/AIZ/83D16/2016/26,Mizoram,Aizawl, ,2.5km S of S.Hlimen,24.216509,92.802591,,,,Active
MZ/SER/84A11/2017/147,Mizoram,Aizawl, ,"2km Southwest of Samsuih, SH-Aizawl-Thenzawl-Lunglei Road",23.463981,92.736875,,,,Active
MZ/SAI/84F03/2020/25,Mizoram,Saiha,Silkur village slide 1,Silkur village,22.38,93.12,,,,Active
MZ/AIZ/83D16/2016/46,Mizoram,Aizawl, ,N of Bukpui,24.091081,92.795582,,,,Active
MZ/LAW/84B10/2020/10,Mizoram,Lawngtlai,Chawngte P to Hmunlai road slide 5,Chawngte P to Hmunlai road,22.6,92.67,,,,Active
MZ/SER/84A16/2018/26,Mizoram,Serchhip, ,South of Keitum Village,23.213892,92.904892,,,,Suspended
MZ/MAM/84A10/2015/164,Mizoram,Mamit, ,"North of Hreichuk, PMGSY W Lungdar - Darung",23.609111,92.596306,,,,Active
MZ/SER/84A15/2016/19,Mizoram,Serchhip, ,"Near BSF camp, NH-54 Aizawl-Serchhip-Lunglei Road",23.255426,92.890915,,,,Active
MZ/LUN/84B13/2018/68,Mizoram,Lunglei, ,1 km N from Luangmual,22.869707,92.753304,,,,Active
MZ/AIZ/84A10/2015/222,Mizoram,Aizawl, ,"Rangvamul, NH-54 Aizawl - Lengpui(Airport) - Silchar",23.746722,92.695972,,,,Stabilized
MZ/CHA/84E05/2017/6,Mizoram,Champhai, ,KawlbemVaikhawtlang section,23.836056,93.37664,,,,Reactivated
MZ/SER/84A15/2016/78,Mizoram,Serchhip, ,"Southwest of Tuikum River Bridge,Chhingchhip, PMGSY Chhingchhip-Hmuntha Road",23.438997,92.877502,,,,Active
MZ/LAW/84B11/2020/47,Mizoram,Lawngtlai,Rangkashya road slide 3,Rangkashya road,22.38,92.59,,,,Active
MZ/LAW/84B15/2018/9,Mizoram,Lawngtlai, ,Along NH 54,22.483166,92.885551,,,,Active
MZ/LUN/84B10/2020/53,Mizoram,Lunglei,Raillalung slide 5,Outside Ruallalung vilage,22.64,92.67,,,,Active
MZ/SAI/84B15/2018/59,Mizoram,Saiha, ,Serkawr Road,22.392,92.978996,,,,Suspended
MZ/AIZ/84A11/2016/91,Mizoram,Aizawl, ,"About 4 km Northwest of Samlukhai,  SH-Sialsuk-Samlukhai-Damdia Road",23.427681,92.714959,,,,Active
MZ/CHA/84E08/2017/44,Mizoram,Champhai, ,Tiau Road (Farkawn),23.075703,93.315391,,,,Active
MIZ/AIZ/84A09/2016/56,Mizoram,Aizawl, ,~3.5 km from Serkhan,23.922639,92.736528,,,,Active
MZ/LUN/84B13/2018/45,Mizoram,Lunglei, ,Darzo-Tuipui D,22.841801,92.951385,,,,Active
MZ/CHA/84E03/2017/46,Mizoram,Champhai, ,ChamphaiKhawzawl Rd,23.475139,93.241028,,,,Active
MZ/AIZ/83D16/2016/39,Mizoram,Aizawl, ,North Chaltlang,24.022347,92.772075,,,,Active
MZ/SER/84A15/2016/15,Mizoram,Serchhip, ,"About 1km Southwest of Serchhip-Bungtlang junction,SH-Thenzawl-Serchhip Road.",23.28621,92.857249,,,,Reactivated
MZ/AIZ/84E01/2017/95,Mizoram,Aizawl, ,S of Suangpuilawn,23.948917,93.038719,,,,Suspended
MZ/AIZ/83D16/2016/121,Mizoram,Aizawl, ,9 km wast of Tipaimukh,24.200746,92.98517,,,,Active
MZ/CHA/84E07/2017/54,Mizoram,Champhai,Vengsang slide,"Vengsang, Champhai",23.482322,93.310052,,,,Active
MZ/LUN/84A12/2018/80,Mizoram,Lunglei, ,Tuisen Bolia-Thenhlum Section,23.140694,92.551529,,,,Suspended
MZ/CHA/84E07/2017/33,Mizoram,Champhai, ,KhawzawlChamphai Rd,23.467679,93.250636,,,,Active
MZ/CHA/84E05/2017/15,Mizoram,Champhai, ,KawlbemSelam section,23.833166,93.305275,,,,Suspended
MZ/KLS/83D14/2020/8,Mizoram,Kolasib,Vairangte slide-1,"NH-306, Silchar-Kolasib road, Vairangte",24.5,92.77,,,,Active
MZ/LAW/84B10/2020/26,Mizoram,Lawngtlai,Mualbu L slide 1,Mualbu L,22.56,92.67,,,,Suspended
MZ/LUN/84B13/2018/51,Mizoram,Lunglei, ,1.5km N of Hrangchalkawn,22.846241,92.804893,,,,Active
MZ/CHA/84E03/2017/74,Mizoram,Champhai, ,Khawhai  Tlangpui road.,23.325028,93.092333,,,,Active
MZ/AIZ/83D16/2016/32,Mizoram,Aizawl, ,West of N. Hlimen (near pump house),24.237872,92.798117,,,,Active
MZ/SER/84A15/2016/72,Mizoram,Serchhip, ,"South of Sainik School,Chhingchhip, PMGSY Chhingchhip-Hmuntha Road",23.44129,92.865395,,,,Active
MZ/LUN/84B05/2020/27,Mizoram,Lunglei,West of Kamlabagan slide,West of Kamlabagan near the road Junction of Kamlabagan - Bindasora Road,22.9,92.46,,,,Active
MZ/SER/84E03/2017/5,Mizoram,Serchhip,Vanchengpui slide,Rullam Vangchengpui Rd,23.457083,93.007639,,,,Active
MZ/MAM/83D08/2020/4,Mizoram,Mamit,South of Rengdil slide,South of Rengdil village,24.06,92.39,,,,Suspended
MZ/AIZ/84A11/2016/107,Mizoram,Aizawl, ,"About 4.5Km North of Sialsuk,SH-Aizawl-Thenzawl-Lunglei Road",23.412879,92.75401,,,,Active
MZ/CHA/84E01/2017/23,Mizoram,Champhai, ,KawlbemNgopa section,23.882389,93.248947,,,,Reactivated
MZ/LUN/84B05/2020/2,Mizoram,Lunglei,Muriskata to Lewin slide,Muriskata to Lewin on SH- Tlabung -Tiperghat road,22.88,92.49,,,,Active
MZ/SER/84A15/2016/53,Mizoram,Serchhip, ,"Chhingchhip, NH-54 Aizawl-Serchhip-Lunglei Road",23.459019,92.856803,,,,Active
MZ/AIZ/84A14/2015/81,Mizoram,Aizawl, ,Zero point Lui quarry along Seling- Keifang road,23.716125,92.866156,,,,Active
MZ/LUN/84A16/2018/83,Mizoram,Lunglei, ,Lunglei-Aizawl road,23.021692,92.752975,,,,Suspended
MZ/SER/84A15/2016/126,Mizoram,Serchhip, ,"About 1.7km Northwest of Serchhip road junction, SH-Aizawl-Thenzawl-Lunglei Road",23.315355,92.786906,,,,Active
MZ/AIZ/84A10/2014/08,Mizoram,Aizawl,Variengte,"NH 54, Near check post of Assam - Mizoram border",23.50994,92.76861,,,,Suspended
"MZ/LUN/84B14/2018/1
",Mizoram,Lunglei, ,N. Tawipui I,22.711,92.839996,,,,Suspended
MZ/LUN/84B09/2018/28,Mizoram,Lunglei, ,Thuampui-Lunglei Section (~1.8 km from Thuampui),22.966381,92.705399,,,,Suspended
MZ/KOL/83D12/2016/22,Mizoram,Kolasib, ,towards kolasib,24.243567,92.645801,,,,Active
MZ/AIZ/83D16/2016/61,Mizoram,Aizawl, ,S. Of Bukpui village,24.077014,92.790809,,,,Active
MZ/LUN/84A16/2018/11,Mizoram,Lunglei, ,Haulawng-Thenzawl Section (~1.5 km N of Saichhoh Tourist Lodge),23.078611,92.760002,,,,Suspended
MZ/CHA/84E08/2017/9,Mizoram,Champhai, ,Dungtllang  Leitum road,23.208139,93.257389,,,,Active
MZ/MAM/83D08/2020/15,Mizoram,Mamit,South of Bungthuan slide,South of Bungthuan village,24.17,92.33,,,,Suspended
MZ/CHA/84E08/2017/36,Mizoram,Champhai, ,"South of Vaphai, below Tantlang Escarpment",23.136654,93.314856,,,,Active
MZ/AIZ/83D16/2016/100,Mizoram,Aizawl, ,Darlawn (water harvesting structure),24.013044,92.920237,,,,Active
MZ/LUN/84B09/2018/10,Mizoram,Lunglei, ,2.1 km N of Luangmual,22.880117,92.831108,,,,Active
MZ/AIZ/84A14/2015/88,Mizoram,Aizawl, ,2.7 km SE of seling on SH Seling-Champhai road.,23.719306,92.869058,,,,Active
MZ/AIZ/83D16/2016/31,Mizoram,Aizawl, ,East of North Hlimen,24.232551,92.81525,,,,Stabilized
MZ/AIZ/83D16/2016/27,Mizoram,Aizawl, ,S. Of N.Hlimen,24.220596,92.802961,,,,Active
MZ/LAW/84B11/2020/12,Mizoram,Lawngtlai,Sekulhkai to M Kawnpui road slide 2,Sekulhkai to M Kawnpui road,22.32,92.73,,,,Active
MZ/AIZ/83D16/2016/120,Mizoram,Aizawl, ,9 km wast of Tipaimukh,24.200487,92.985172,,,,Active
MZ/CHA/84E07/2017/11,Mizoram,Champhai, ,2.5 km north of Sesih (khuangleng road),23.304778,93.329472,,,,Active
MZ/AIZ/84E01/2017/75,Mizoram,Aizawl, ,ThanglailungSaitual section,23.777472,93.009163,,,,Suspended
MZ/MAM/84A06/2020/1,Mizoram,Mamit,East Saihtah slide 2,2 Km East Saihtah on PMGSY Saihta - Parvatui road,23.57,92.47,,,,Suspended
MIZ/AIZ/84A09/2016/98,Mizoram,Mamit, ,"Rawpuichhip-Mamit road, NH 44A",23.783956,92.553695,,,,Dormant
MZ/LAW/84B15/2018/18,Mizoram,Lawngtlai, ,Multi- Modal Road,22.405001,92.861,,,,Reactivated
MZ/CHA/84E08/2017/2,Mizoram,Champhai, ,Champhai,23.051673,93.306394,,,, 
MZ/AIZ/83D16/2016/23,Mizoram,Aizawl, ,East of North Hlimen,24.225969,92.805611,,,,Active
MIZ/AIZ/84A09/2016/87,Mizoram,Aizawl, ,Silchar road,23.923047,92.656696,,,,Suspended
MZ/CHA/84E07/2017/90,Mizoram,Champhai, ,Zakhowthar Melbuk Rd,23.379732,93.383565,,,,Active
MZ/CHA/84E03/2017/16,Mizoram,Champhai, ,Khawhai  Khawzawl road,23.429181,93.171166,,,,Reactivated
MZ/AIZ/84A10/2015/208,Mizoram,Aizawl, ,"Zonuam Veng, on Mizoram University - Aizawl Rd",23.735,92.695111,,,,Stabilized
MZ/AIZ/83D16/2016/74,Mizoram,Aizawl, ,5km N. Of Darlawn,24.026556,92.911915,,,,Suspended
MZ/LUN/84A12/2018/37,Mizoram,Lunglei, ,Serte-Sertlangpui Section,23.097,92.696358,,,,Reactivated
MZ/CHA/84E06/2017/23,Mizoram,Champhai, ,3km N of Zote,23.512147,93.359164,,,,Active
MZ/AIZ/84A14/2015/112,Mizoram,Aizawl, ,"About 1.500km South of Turini bridge, on  SH Seling-Champhai rd",23.669056,92.888889,,,,Reactivated
MZ/MAM/84A05/2020/1,Mizoram,Mamit,Mamit-Tuidam old road section slide 1,Mamit-Tuidam old road section,23.91,92.45,,,,Active
MZ/CHA/84E02/2017/0070,Mizoram,Champhai, ,2.8 km N from Tuisen bridge,23.577354,93.102871,,,,Active
MZ/CHA/84E07/2017/77,Mizoram,Champhai, ,Hruikawn Rd (Zokhawthar),23.367333,93.380083,,,,Active
MZ/CHA/84E02/2017/0012,Mizoram,Champhai, ,4.5 km NW of Khwazawl on the Khawzawl Kawkulh road,23.546048,93.147734,,,,Reactivated
MZ/AIZ/83D16/2016/122,Mizoram,Aizawl, ,towards Tuival R.,24.199114,92.992916,,,,Active
MZ/CHA/84E08/2017/25,Mizoram,Champhai, ,VaphaiSamthang Rd,23.146056,93.306889,,,,Active
MZ/CHA/84E03/2017/36,Mizoram,Champhai, ,ChamphaiKhawzawl Rd,23.473361,93.222167,,,,Active
MZ/CHA/84E07/2017/35,Mizoram,Champhai,ChhungteKhua slide,"SW of Chhungtekhua village, Aizawl Champhai road",23.468389,93.27075,,,,Suspended
MZ/CHA/84E03/2017/28,Mizoram,Champhai, ,"North of Chawngtalai, Chawntalai  Khawzawl road",23.461083,93.205278,,,,Active
MZ/KOL/83D12/2016/2,Mizoram,Kolasib, ,Slide near polytechnique N.Thingdawl,24.180261,92.690737,,,,Active
MZ/LUN/84B13/2018/60,Mizoram,Lunglei, ,Theriat (Lunglei-Zobawk),22.865734,92.771561,,,,Active
MZ/LUN/84B10/2020/52,Mizoram,Lunglei,Raillalung slide 4,Outside Ruallalung vilage,22.65,92.66,,,,Active
MZ/CHA/84E07/2017/100,Mizoram,Champhai, ,MelbukMulkawi Rd,23.394333,93.374861,,,,Active
MZ/LAW/84B16/2020/1,Mizoram,Lawngtlai,Hmawngbuchchah slide,3km north of Hmawngbuchchah,22.18,92.77,,,,Suspended
MZ/MAM/84A05/2020/14,Mizoram,Mamit,Mualthuam- Kawrtethawveng road section slide 2,Mualthuam- Kawrtethawveng road section,23.86,92.35,,,,Active
MZ/LAW/84B11/2020/31,Mizoram,Lawngtlai,Vaseikai to Parva road slide 4,Vaseikai to Parva road,22.29,92.63,,,,Suspended
MZ/LUN/84B13/2018/54,Mizoram,Lunglei, ,abot 200 m E from Hranchalkawn TL area,22.850847,92.797028,,,,Active
MZ/AIZ/84A14/2015/82,Mizoram,Aizawl, ,Seling village on NH 54,23.727472,92.85265,,,,Active
MZ/CHA/84E06/2017/7,Mizoram,Champhai, ,1km  n of Ngur,23.546627,93.381058,,,,Active
MZ/CHA/84E01/2017/16,Mizoram,Champhai, ,6.5 km S of Ngopa,23.851723,93.186775,,,,Suspended
MZ/LUN/84B13/2018/108,Mizoram,Lunglei, ,Hnathial- Tuipui D,22.916008,92.927841,,,,Active
MZ/AIZ/84E01/2017/94,Mizoram,Aizawl, ,ThanglailungSaitual section,23.779444,93.023918,,,,Suspended
MZ/LAW/84B12/2020/24,Mizoram,Lawngtlai,Chhippui to Parva road slide 4,Chhippui to Parva road,22.16,92.62,,,,Active
MIZ/AIZ/84A09/2016/78,Mizoram,Aizawl, ,"Gate for Mizoram Truck Owners' Association, 57 km Khawnpui milestone",23.754359,92.690207,,,,Dormant
MZ/LUN/84B13/2018/100,Mizoram,Lunglei, ,Below Diet in Lunglei Junction,22.908125,92.767128,,,,Active
MZ/AIZ/84E01/2017/52,Mizoram,Aizawl, ,16 km from Phullen,23.804193,93.035248,,,,Suspended
MIZ/AIZ/84A09/2016/50,Mizoram,Aizawl, ,Siphir-Lungdai section,23.856861,92.743028,,,,Active
MZ/CHA/84E02/2017/22,Mizoram,Champhai, ,2.2 km N of Chawrtui on the PMGSY road,23.517632,93.075702,,,,Active
MZ/AIZ/84A10/2015/219,Mizoram,Aizawl, ,"Mualpui Bethel, Salem Veng - World Bank Rd",23.714694,92.728694,,,,Stabilized
MZ/KOL/83D12/2016/8,Mizoram,Kolasib, ,kawnpui-Aizawl bypass,24.004867,92.677265,,,,Active
MZ/SER/84A16/2018/37,Mizoram,Serchhip, ,East of Keitum Village (Keitum-Khawlailawng Section),23.223555,92.92672,,,,Dormant
MIZO/LUN/84B13/2005/E-16,Mizoram,Lunglei,Lunglei-4 slide, ,22.86739,92.75764,,,, 
MZ/SER/84A16/2018/44,Mizoram,Serchhip, ,Tuichang river-Khawlailawng Section (near Tuichang river),23.222853,92.941536,,,,Suspended
MZ/LUN/84A16/2018/80,Mizoram,Lunglei, ,Thiltlang-Hnathial Section,23.010895,92.924156,,,,Suspended
MZ/SER/84A15/2016/3,Mizoram,Serchhip, ,"Near plantation Area (Gov. Of India) Project, SH Thenzawl-Serchhip Road",23.298413,92.81508,,,,Active
MZ/AIZ/84A11/2016/95,Mizoram,Aizawl, ,"About 800m Northwest of Samlukhai,  SH-Sialsuk-Samlukhai-Damdia Road",23.415165,92.722199,,,,Active
MZ/LUN/84A11/2017/137,Mizoram,Lunglei, ,"About 2km South of S. Khawlek,SH-Aibawk-Darlung- Buarpui-Lunglei Road",23.360199,92.632911,,,,Reactivated
MZ/LAW/84B11/2020/61,Mizoram,Lawngtlai,Lokhisury slide,Lokhisury road,22.34,92.6,,,,Suspended
MZ/AIZ/84A14/2015/61,Mizoram,Aizawl, ,"500m South of Baktwang village, NH 54",23.535189,92.846042,,,,Reactivated
MZ/CHA/84E03/2017/27,Mizoram,Champhai, ,Champhai,23.459737,93.044479,,,, 
MZ/KOL/83D15/2020/41,Mizoram,Kolasib,Saipum-Saiphai section slide 3,Saipum-Saiphai village road section,24.36,92.82,,,,Suspended
MZ/CHA/84E07/2017/3,Mizoram,Champhai, ,Khuangleng (Sesih 8km mile stone),23.311604,93.313134,,,,Active
MZ/LUN/84A12/2018/14,Mizoram,Lunglei, ,South of S. Lungdai Village,23.05374,92.70755,,,,Suspended
MZ/MAM/84A06/2020/3,Mizoram,Mamit,South of Kanan Veng slide 2,"South of Kanan Veng, West Phaileng on SH Aizawl - West Phaileng - Marpara Road",23.69,92.49,,,,Active
MZ/KOL/83D12/2016/21,Mizoram,Kolasib, ,towards kolasib,24.239118,92.639369,,,,Active
MZ/LAW/84B14/2018/22,Mizoram,Lawngtlai, ,"NH 54
",22.586,92.870003,,,,Active
MZ/SAI/84B15/2019/4,Mizoram,Saiha, ,New Laty Road,22.368999,92.934998,,,,Active
MZ/SER/84A15/2016/43,Mizoram,Serchhip, ,"P & E Veng,(Power and Electric department), Playground, Serchhip",23.315806,92.859192,,,,Active
MIZ/AIZ/84A13/2016/135,Mizoram,Aizawl, ,SW of Buhban towards N. Lungpher,23.801624,92.960437,,,,Suspended
MZ/AIZ/84E01/2017/83,Mizoram,Aizawl, ,ZawnginPhullen section,23.888945,93.033974,,,,Suspended
MZ/LUN/84A12/2018/25,Mizoram,Lunglei, ,Buarpui-Kawlhawk Section (PMGSY road),23.231653,92.673714,,,,Suspended
MZ/CHA/84E06/2017/30,Mizoram,Champhai, ,1km W of Vapar,23.619791,93.33801,,,,Active
MZ/LAW/84B14/2019/4,Mizoram,Lawngtlai, ,Outside Lawngtlai,22.476999,92.885002,,,,Active
MZ/LUN/84B09/2018/25,Mizoram,Lunglei,Phairuangkai Slide,"Phairuangkai-West Rotlang road, ChangpuiVeng, Phairuangkai.",22.82106,92.637703,,,,Active
MZ/CHA/84E07/2017/51,Mizoram,Champhai, ,South of Vengsang,23.477806,93.310111,,,,Active
MZ/LAW/84B15/2018/13,Mizoram,Lawngtlai, ,Multi- Modal Road,22.469469,92.878334,,,,Suspended
MZ/CHA/84E08/2017/13,Mizoram,Champhai, ,4 km towards Samthang along Vaphai  Samthang road,23.163528,93.281056,,,,Active
MZ/SER/84E03/2017/10,Mizoram,Serchhip, ,Rullam Rd,23.463765,93.018316,,,,Active
MZ/AIZ/84A14/2015/98,Mizoram,Aizawl, ,"4 km south of Dilkhan village, Saitual-Dilkhan Rd",23.74425,92.968472,,,,Active
MZ/CHA/84E03/2017/26,Mizoram,Champhai, ,Champhai,23.45769,93.041184,,,, 
MZ/LAW/84B15/2018/25,Mizoram,Lawngtlai, ,Multi- Modal Road,22.416,92.864998,,,,Stabilized
MZ/AIZ/84A10/2015/229,Mizoram,Aizawl, ,"Tlangnuam Vengthar, Melthum - Tlangnuam - Kulikawn Rd",23.700556,92.715972,,,,Active
MZ/CHA/84E02/2017/0114,Mizoram,Champhai, ,700m from Kawlkulh highway restaurent towards Dulte,23.630914,93.079723,,,,Active
MZ/LUN/84B10/2020/82,Mizoram,Lunglei,Zehtet village slide 1,Outside Zehtet village,22.67,92.69,,,,Suspended
MZ/CHA/84E02/2017/0063,Mizoram,Champhai, ,E of Aiduzawl,23.701575,93.177726,,,,Active
MZ/SER/84A15/2016/71,Mizoram,Serchhip, ,"South of Sainik School,Chhingchhip, PMGSY Chhingchhip-Hmuntha Road",23.440711,92.864298,,,,Active
MZ/LUN/84A16/2018/4,Mizoram,Lunglei, ,Haulawng-Bualpui V. Section,23.094999,92.785835,,,,Suspended
MZ/LUN/84A12/2018/42,Mizoram,Lunglei, ,Sertlangpui-Kawlhawk section (PMGSY road),23.153805,92.686775,,,,Suspended
MZ/LUN/84B13/2018/90,Mizoram,Lunglei, ,Leite-Maudarh,22.898329,92.893478,,,,Active
MZ/SAI/84F04/2020/20,Mizoram,Saiha,Mawhro chapi slide 4,Mawhro chapi road,22.22,93.11,,,,Stabilized
MZ/AIZ/84E02/2017/31,Mizoram,Aizawl,Keifang Slide,20km E of Keifang,23.663354,93.023297,,,,Reactivated
MZ/SER/84A11/2017/143,Mizoram,Aizawl, ,"About 200m South of Tropic of cancer, North Lungsai, SH-Aizawl-Thenzawl-Lunglei Road",23.498881,92.703251,,,,Active
MZ/AIZ/83D16/2016/90,Mizoram,Aizawl, ,1km  south of Ratu,24.099117,92.916676,,,,Active
MZ/KOL/83D15/2020/31,Mizoram,Kolasib,South of Saipum slide 3,"N. Hlimen-Saipum road section, ~1Km south of Saipum village",24.35,92.84,,,,Active
MZ/MAM/83D08/2020/11,Mizoram,Mamit,North of Zamuang slide,"1.6 km north of Zamuang village, on NH-108",24.11,92.39,,,,Reactivated
MZ/SER/84A16/2018/15,Mizoram,Serchhip, ,Thenzawl-S. Zote Section (5 km NW of S. Zote PMGSY road),23.249727,92.796631,,,,Suspended
MZ/LAW/84B10/2020/21,Mizoram,Lawngtlai,Chawngtelui village slide,4 kms north of Chawngtelui village,22.53,92.7,,,,Active
MZ/CHA/84E08/2017/24,Mizoram,Champhai,Vaphai slide,Vaphai  Samthang road,23.146333,93.30675,,,,Active
MZ/LUN/84B09/2018/6,Mizoram,Lunglei, ,Haurang-Pachang road,22.860407,92.705795,,,,Active
MZ/LAW/84B11/2020/60,Mizoram,Lawngtlai,India Bangladesh Fencing road slide 6,India Bangladesh Fencing road,22.3,92.59,,,,Suspended
MZ/LUN/84B13/2018/91,Mizoram,Lunglei, ,About 1km E of Tuipui along Darzo-Tuipui,22.899151,92.935677,,,,Active
MZ/CHA/84E05/2017/23,Mizoram,Champhai, ,KawlbemNgopa section,23.881361,93.257027,,,,Suspended
MIZ/AIZ/84A13/2016/27,Mizoram,Aizawl, ,~08-10 m from prev location,23.816,92.84,,,,Suspended
MZ/SAI/84F04/2020/10,Mizoram,Saiha,Laki slide 1,Laki village,22.15,93.01,,,,Suspended
MIZ/AIZ/84A09/2016/51,Mizoram,Aizawl, ,Siphir-Lungdai section,23.850861,92.743083,,,,Active
MZ/LUN/84B13/2018/38,Mizoram,Lunglei, ,about 1 Km from TNT along Lunglei- Lawngtlai Rd,22.838051,92.798889,,,,Reactivated
MZ/CHA/84E01/2017/28,Mizoram,Champhai, ,NgopaPawlrang section,23.801054,93.168762,,,,Suspended
MZ/LUN/84A16/2018/89,Mizoram,Lunglei, ,Haulawng Village,23.0425,92.772781,,,,Suspended
MIZ/AIZ/84A09/2016/105,Mizoram,Mamit, ,Khamrang village road,23.918917,92.650833,,,,Suspended
MZ/CHA/84E03/2017/29,Mizoram,Champhai, ,Champhai,23.337519,93.076258,,,, 
MZ/CHA/84E06/2017/24,Mizoram,Champhai, ,1km S of Murlen,23.654025,93.287022,,,,Active
MZ/CHA/84E08/2017/23,Mizoram,Champhai,Vaphai slide,VaphaiSamthang Rd,23.146464,93.306249,,,,Active
MZ/LAW/84B11/2020/33,Mizoram,Lawngtlai,Guisury village slide,Guisury village,22.28,92.63,,,,Suspended
MZ/CHA/84E07/2017/5,Mizoram,Champhai,Mualkawi slide,Mualkawi Village (near the bypass road),23.427418,93.335544,,,,Active
MZ/AIZ/84A10/2015/221,Mizoram,Aizawl, ,"Rangvamul, NH-54 Aizawl - Lengpui(Airport) - Silchar",23.744972,92.702889,,,,Stabilized
MZ/CHA/84E03/2017/45,Mizoram,Champhai, ,13km from ChamphaiKhawzawl Rd,23.474833,93.229,,,,Active
MZ/LUN/84A12/2018/21,Mizoram,Lunglei, ,Lunglei-Aizawl road (SE of Haulawng),23.011667,92.720558,,,,Reactivated
MIZ/AIZ/84A09/2016/99,Mizoram,Mamit, ,"Rawpuichhip-Mamit road, NH 44A, ~20 m from previous location",23.783846,92.553747,,,,Dormant
MIZO/LUN/84B09/2005/E-9,Mizoram,Lunglei,Hawruang-3 slide, ,22.86025,92.70778,,,, 
MZ/LUN/84B13/2018/50,Mizoram,Lunglei, ,Lunglei-Lawngtlai road,22.846123,92.796333,,,,Active
MZ/CHA/84E03/2017/56,Mizoram,Champhai, ,6km stone Khawzawl,23.487813,93.20758,,,,Reactivated
MZ/CHA/84E02/2017/0008,Mizoram,Champhai, ,15km N of Khawzawl,23.605864,93.20387,,,,Active
MZ/CHA/84E03/2017/69,Mizoram,Champhai,Khawhai slide,khawhai  Tung Tan road,23.382695,93.116001,,,,Active
MZ/CHA/84E07/2017/98,Mizoram,Champhai, ,East of Melbuk,23.393194,93.378917,,,,Active
MZ/LUN/84A16/2018/28,Mizoram,Lunglei, ,South of E. Bungtlang Village (NH-54),23.172501,92.900558,,,,Dormant
MZ/LUN/84A12/2018/50,Mizoram,Lunglei, ,West Bungtlang-Changpui Section,23.242306,92.640587,,,,Suspended
MZ/AIZ/83H04/2017/8,Mizoram,Aizawl, ,ChaihppuiDaido section,24.019306,93.181274,,,,Suspended
MZ/CHA/84E02/2017/0084,Mizoram,Champhai, ,3.5km N of Tawitakwan,23.684707,93.088283,,,,Active
MZ/LAW/84B12/2020/10,Mizoram,Lawngtlai,N. Fulisora road slide 1,N. Fulisora road,22.2,92.61,,,,Active
MZ/MAM/84A11/2017/141,Mizoram,Mamit, ,"About 2 km South of Bawlte village, SH-Darlung-Reiek Road",23.468357,92.591717,,,,Active
MZ/LUN/84A16/2018/7,Mizoram,Lunglei, ,Haulawng-Bualpui V. Section,23.111578,92.789795,,,,Suspended
MZ/SAI/84B15/2019/3,Mizoram,Saiha, ,Maubawk LCH to Lower Theiva,22.42,92.992996,,,,Active
MZ/CHA/84E02/2017/6,Mizoram,Champhai, ,4km N of rabung,23.69159,93.190067,,,,Active
MZ/AIZ/84A10/2015/224,Mizoram,Aizawl, ,"Rangvamul, Near Mining Check Post, NH-54 Aizawl - Lengpui(Airport) - Silchar",23.737083,92.703889,,,,Active
MZ/LUN/84B13/2018/63,Mizoram,Lunglei, ,Theriat village,22.866783,92.772026,,,,Active
MZ/AIZ/84A14/2015/70,Mizoram,Aizawl, ,"Airfield veng, Junction of Airfield-Aizawl road",23.736217,92.796936,,,,Active
MZ/CHA/84E08/2017/1,Mizoram,Champhai, ,Champhai,23.05214,93.307373,,,, 
MZ/LAW/84B11/2020/43,Mizoram,Lawngtlai,Chiminisora slide,Outside Chiminisora,22.37,92.63,,,,Suspended
MZ/LUN/84B13/2018/37,Mizoram,Lunglei, ,TNT HOMe,22.83779,92.795959,,,,Active
